"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"18246",17457,4,26,1990,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"18247",17476,4,26,1990,4,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"18248",17482,4,26,1990,4,"DM","F",37,46,"Dipodomys","merriami","Rodent","Control"
"18249",17552,5,25,1990,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18250",17558,5,25,1990,4,"DM","F",35,41,"Dipodomys","merriami","Rodent","Control"
"18251",17562,5,25,1990,4,"DM","M",35,27,"Dipodomys","merriami","Rodent","Control"
"18252",17563,5,25,1990,4,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"18253",17570,5,25,1990,4,"DM","M",36,22,"Dipodomys","merriami","Rodent","Control"
"18254",17575,5,25,1990,4,"DM","F",37,52,"Dipodomys","merriami","Rodent","Control"
"18255",17576,5,25,1990,4,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"18256",17608,6,22,1990,4,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"18257",17611,6,22,1990,4,"DM","M",34,25,"Dipodomys","merriami","Rodent","Control"
"18258",17621,6,22,1990,4,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"18259",17625,6,22,1990,4,"DM","M",36,35,"Dipodomys","merriami","Rodent","Control"
"18260",17629,6,22,1990,4,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"18261",17634,6,22,1990,4,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"18262",17638,6,22,1990,4,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"18263",17645,6,22,1990,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18264",17647,6,22,1990,4,"DM","F",34,19,"Dipodomys","merriami","Rodent","Control"
"18265",17692,7,22,1990,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18266",17695,7,22,1990,4,"DM","F",35,24,"Dipodomys","merriami","Rodent","Control"
"18267",17696,7,22,1990,4,"DM","M",37,38,"Dipodomys","merriami","Rodent","Control"
"18268",17708,7,22,1990,4,"DM","F",32,19,"Dipodomys","merriami","Rodent","Control"
"18269",17712,7,22,1990,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18270",17713,7,22,1990,4,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"18271",17718,7,22,1990,4,"DM","F",38,31,"Dipodomys","merriami","Rodent","Control"
"18272",17729,7,22,1990,4,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"18273",17732,7,22,1990,4,"DM","F",36,30,"Dipodomys","merriami","Rodent","Control"
"18274",17775,8,17,1990,4,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"18275",17784,8,17,1990,4,"DM","M",37,38,"Dipodomys","merriami","Rodent","Control"
"18276",17787,8,17,1990,4,"DM","F",35,24,"Dipodomys","merriami","Rodent","Control"
"18277",17788,8,17,1990,4,"DM","M",36,41,"Dipodomys","merriami","Rodent","Control"
"18278",17795,8,17,1990,4,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
"18279",17798,8,17,1990,4,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"18280",17812,8,17,1990,4,"DM","M",34,20,"Dipodomys","merriami","Rodent","Control"
"18281",17815,8,17,1990,4,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"18282",17913,10,16,1990,4,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"18283",17917,10,16,1990,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"18284",17919,10,16,1990,4,"DM","M",38,42,"Dipodomys","merriami","Rodent","Control"
"18285",17926,10,16,1990,4,"DM","M",36,37,"Dipodomys","merriami","Rodent","Control"
"18286",17931,10,16,1990,4,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"18287",17938,10,16,1990,4,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"18288",17947,10,16,1990,4,"DM","F",35,22,"Dipodomys","merriami","Rodent","Control"
"18289",18022,11,11,1990,4,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"18290",18036,11,11,1990,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18291",18037,11,11,1990,4,"DM","M",37,38,"Dipodomys","merriami","Rodent","Control"
"18292",18041,11,11,1990,4,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"18293",18047,11,11,1990,4,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"18294",18050,11,11,1990,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18295",18126,12,16,1990,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"18296",18137,12,16,1990,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18297",18158,12,16,1990,4,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
"18298",18162,12,16,1990,4,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"18299",18167,12,16,1990,4,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"18300",18171,12,16,1990,4,"DM","F",36,39,"Dipodomys","merriami","Rodent","Control"
"18301",18266,1,12,1991,4,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"18302",18271,1,12,1991,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18303",18275,1,12,1991,4,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"18304",18283,1,12,1991,4,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"18305",18287,1,12,1991,4,"DM","F",35,25,"Dipodomys","merriami","Rodent","Control"
"18306",18289,1,12,1991,4,"DM","F",37,41,"Dipodomys","merriami","Rodent","Control"
"18307",18294,1,12,1991,4,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
"18308",18386,2,17,1991,4,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"18309",18401,2,17,1991,4,"DM","M",38,46,"Dipodomys","merriami","Rodent","Control"
"18310",18406,2,17,1991,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"18311",18407,2,17,1991,4,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
"18312",18413,2,17,1991,4,"DM","F",37,48,"Dipodomys","merriami","Rodent","Control"
"18313",18417,2,17,1991,4,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"18314",18420,2,17,1991,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18315",18432,2,17,1991,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"18316",18439,2,17,1991,4,"DM","M",35,32,"Dipodomys","merriami","Rodent","Control"
"18317",18497,3,14,1991,4,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"18318",18510,3,14,1991,4,"DM","F",37,46,"Dipodomys","merriami","Rodent","Control"
"18319",18515,3,14,1991,4,"DM","M",36,41,"Dipodomys","merriami","Rodent","Control"
"18320",18533,3,14,1991,4,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"18321",18534,3,14,1991,4,"DM","F",34,43,"Dipodomys","merriami","Rodent","Control"
"18322",18547,3,14,1991,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18323",18550,3,14,1991,4,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"18324",18611,4,21,1991,4,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"18325",18616,4,21,1991,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18326",18629,4,21,1991,4,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
"18327",18640,4,21,1991,4,"DM","M",33,24,"Dipodomys","merriami","Rodent","Control"
"18328",18644,4,21,1991,4,"DM","",36,45,"Dipodomys","merriami","Rodent","Control"
"18329",18693,5,14,1991,4,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
"18330",18708,5,14,1991,4,"DM","M",35,31,"Dipodomys","merriami","Rodent","Control"
"18331",18709,5,14,1991,4,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"18332",18711,5,14,1991,4,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
"18333",18775,6,14,1991,4,"DM","M",34,25,"Dipodomys","merriami","Rodent","Control"
"18334",18777,6,14,1991,4,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
"18335",18786,6,14,1991,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"18336",18787,6,14,1991,4,"DM","M",35,33,"Dipodomys","merriami","Rodent","Control"
"18337",18789,6,14,1991,4,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"18338",18794,6,14,1991,4,"DM","M",25,30,"Dipodomys","merriami","Rodent","Control"
"18339",18799,6,14,1991,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18340",18806,6,14,1991,4,"DM","F",35,40,"Dipodomys","merriami","Rodent","Control"
"18341",18860,7,13,1991,4,"DM","M",39,41,"Dipodomys","merriami","Rodent","Control"
"18342",18867,7,13,1991,4,"DM","M",34,31,"Dipodomys","merriami","Rodent","Control"
"18343",18869,7,13,1991,4,"DM","M",35,26,"Dipodomys","merriami","Rodent","Control"
"18344",18875,7,13,1991,4,"DM","M",35,42,"Dipodomys","merriami","Rodent","Control"
"18345",18888,7,13,1991,4,"DM","M",35,39,"Dipodomys","merriami","Rodent","Control"
"18346",18890,7,13,1991,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"18347",18900,7,13,1991,4,"DM","M",35,35,"Dipodomys","merriami","Rodent","Control"
"18348",18956,8,8,1991,4,"DM","F",36,33,"Dipodomys","merriami","Rodent","Control"
"18349",18967,8,8,1991,4,"DM","M",37,37,"Dipodomys","merriami","Rodent","Control"
"18350",18972,8,8,1991,4,"DM","M",38,39,"Dipodomys","merriami","Rodent","Control"
"18351",18987,8,8,1991,4,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
"18352",18991,8,8,1991,4,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
"18353",18997,8,8,1991,4,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
"18354",19077,9,11,1991,4,"DM","F",37,55,"Dipodomys","merriami","Rodent","Control"
"18355",19079,9,11,1991,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18356",19082,9,11,1991,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18357",19090,9,11,1991,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18358",19092,9,11,1991,4,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"18359",19145,10,11,1991,4,"DM","F",35,40,"Dipodomys","merriami","Rodent","Control"
"18360",19162,10,11,1991,4,"DM","M",38,47,"Dipodomys","merriami","Rodent","Control"
"18361",19169,10,11,1991,4,"DM","F",38,54,"Dipodomys","merriami","Rodent","Control"
"18362",19175,10,11,1991,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18363",19176,10,11,1991,4,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"18364",19318,11,15,1991,4,"DM","F",37,39,"Dipodomys","merriami","Rodent","Control"
"18365",19322,11,15,1991,4,"DM","M",38,42,"Dipodomys","merriami","Rodent","Control"
"18366",19330,11,15,1991,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"18367",19333,11,15,1991,4,"DM","F",39,50,"Dipodomys","merriami","Rodent","Control"
"18368",19334,11,15,1991,4,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"18369",19346,11,15,1991,4,"DM","F",35,37,"Dipodomys","merriami","Rodent","Control"
"18370",19353,11,15,1991,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"18371",19363,11,15,1991,4,"DM","M",36,54,"Dipodomys","merriami","Rodent","Control"
"18372",19459,12,8,1991,4,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"18373",19467,12,8,1991,4,"DM","M",39,43,"Dipodomys","merriami","Rodent","Control"
"18374",19487,12,8,1991,4,"DM","M",39,49,"Dipodomys","merriami","Rodent","Control"
"18375",19498,12,8,1991,4,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"18376",19507,12,8,1991,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"18377",19510,12,8,1991,4,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"18378",19591,1,9,1992,4,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"18379",19601,1,9,1992,4,"DM","F",35,36,"Dipodomys","merriami","Rodent","Control"
"18380",19618,1,9,1992,4,"DM","M",35,48,"Dipodomys","merriami","Rodent","Control"
"18381",19620,1,9,1992,4,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
"18382",19680,2,7,1992,4,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
"18383",19704,2,7,1992,4,"DM","F",38,38,"Dipodomys","merriami","Rodent","Control"
"18384",19713,2,7,1992,4,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"18385",19717,2,7,1992,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"18386",19736,2,7,1992,4,"DM","",37,38,"Dipodomys","merriami","Rodent","Control"
"18387",19766,3,7,1992,4,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"18388",19769,3,7,1992,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18389",19778,3,7,1992,4,"DM","M",37,32,"Dipodomys","merriami","Rodent","Control"
"18390",19809,3,7,1992,4,"DM","F",36,33,"Dipodomys","merriami","Rodent","Control"
"18391",19814,3,7,1992,4,"DM","M",38,48,"Dipodomys","merriami","Rodent","Control"
"18392",19819,3,7,1992,4,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"18393",19902,4,5,1992,4,"DM","F",37,41,"Dipodomys","merriami","Rodent","Control"
"18394",19904,4,5,1992,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"18395",19907,4,5,1992,4,"DM","M",38,49,"Dipodomys","merriami","Rodent","Control"
"18396",19909,4,5,1992,4,"DM","M",38,49,"Dipodomys","merriami","Rodent","Control"
"18397",19919,4,5,1992,4,"DM","F",34,44,"Dipodomys","merriami","Rodent","Control"
"18398",19925,4,5,1992,4,"DM","F",34,38,"Dipodomys","merriami","Rodent","Control"
"18399",19981,5,3,1992,4,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"18400",19984,5,3,1992,4,"DM","F",36,50,"Dipodomys","merriami","Rodent","Control"
"18401",19991,5,3,1992,4,"DM","F",38,56,"Dipodomys","merriami","Rodent","Control"
"18402",19993,5,3,1992,4,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"18403",19999,5,3,1992,4,"DM","M",36,52,"Dipodomys","merriami","Rodent","Control"
"18404",20050,5,31,1992,4,"DM","F",38,47,"Dipodomys","merriami","Rodent","Control"
"18405",20059,5,31,1992,4,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"18406",20063,5,31,1992,4,"DM","F",37,51,"Dipodomys","merriami","Rodent","Control"
"18407",20066,5,31,1992,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18408",20074,5,31,1992,4,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
"18409",20129,7,4,1992,4,"DM","M",31,46,"Dipodomys","merriami","Rodent","Control"
"18410",20154,7,4,1992,4,"DM","F",37,38,"Dipodomys","merriami","Rodent","Control"
"18411",20162,7,4,1992,4,"DM","F",37,55,"Dipodomys","merriami","Rodent","Control"
"18412",20213,7,31,1992,4,"DM","M",39,49,"Dipodomys","merriami","Rodent","Control"
"18413",20236,7,31,1992,4,"DM","F",34,39,"Dipodomys","merriami","Rodent","Control"
"18414",20290,8,30,1992,4,"DM","M",33,46,"Dipodomys","merriami","Rodent","Control"
"18415",20373,9,27,1992,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"18416",20375,9,27,1992,4,"DM","M",35,49,"Dipodomys","merriami","Rodent","Control"
"18417",20482,10,19,1992,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"18418",20510,10,19,1992,4,"DM","F",34,40,"Dipodomys","merriami","Rodent","Control"
"18419",20569,12,22,1992,4,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"18420",20665,2,26,1993,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18421",20678,2,26,1993,4,"DM","F",34,41,"Dipodomys","merriami","Rodent","Control"
"18422",20762,3,18,1993,4,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"18423",20814,4,24,1993,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"18424",20820,4,24,1993,4,"DM","F",32,46,"Dipodomys","merriami","Rodent","Control"
"18425",20879,5,23,1993,4,"DM","F",35,41,"Dipodomys","merriami","Rodent","Control"
"18426",20890,5,23,1993,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"18427",20944,6,19,1993,4,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"18428",20947,6,19,1993,4,"DM","F",36,52,"Dipodomys","merriami","Rodent","Control"
"18429",20955,6,19,1993,4,"DM","F",35,25,"Dipodomys","merriami","Rodent","Control"
"18430",21013,7,15,1993,4,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
"18431",21066,8,20,1993,4,"DM","M",39,51,"Dipodomys","merriami","Rodent","Control"
"18432",21076,8,20,1993,4,"DM","M",37,31,"Dipodomys","merriami","Rodent","Control"
"18433",21084,8,20,1993,4,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"18434",21186,10,16,1993,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"18435",21187,10,16,1993,4,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"18436",21195,10,16,1993,4,"DM","F",38,37,"Dipodomys","merriami","Rodent","Control"
"18437",21249,11,14,1993,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"18438",21254,11,14,1993,4,"DM","M",35,42,"Dipodomys","merriami","Rodent","Control"
"18439",21267,11,14,1993,4,"DM","F",38,34,"Dipodomys","merriami","Rodent","Control"
"18440",21302,12,15,1993,4,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"18441",21307,12,15,1993,4,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"18442",21312,12,15,1993,4,"DM","F",34,35,"Dipodomys","merriami","Rodent","Control"
"18443",21344,2,2,1994,4,"DM","M",38,48,"Dipodomys","merriami","Rodent","Control"
"18444",21348,2,2,1994,4,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"18445",21354,2,2,1994,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"18446",21403,2,21,1994,4,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"18447",21409,2,21,1994,4,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"18448",21412,2,21,1994,4,"DM","M",34,37,"Dipodomys","merriami","Rodent","Control"
"18449",21414,2,21,1994,4,"DM","F",37,39,"Dipodomys","merriami","Rodent","Control"
"18450",21415,2,21,1994,4,"DM","M",35,50,"Dipodomys","merriami","Rodent","Control"
"18451",21460,3,12,1994,4,"DM","F",38,54,"Dipodomys","merriami","Rodent","Control"
"18452",21461,3,12,1994,4,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"18453",21472,3,12,1994,4,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"18454",21476,3,12,1994,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18455",21520,4,11,1994,4,"DM","F",37,49,"Dipodomys","merriami","Rodent","Control"
"18456",21529,4,11,1994,4,"DM","F",37,41,"Dipodomys","merriami","Rodent","Control"
"18457",21542,4,11,1994,4,"DM","M",36,23,"Dipodomys","merriami","Rodent","Control"
"18458",21549,4,11,1994,4,"DM","F",34,24,"Dipodomys","merriami","Rodent","Control"
"18459",21584,5,19,1994,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18460",21586,5,19,1994,4,"DM","M",36,26,"Dipodomys","merriami","Rodent","Control"
"18461",21587,5,19,1994,4,"DM","M",39,51,"Dipodomys","merriami","Rodent","Control"
"18462",21592,5,19,1994,4,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"18463",21651,6,15,1994,4,"DM","F",35,19,"Dipodomys","merriami","Rodent","Control"
"18464",21681,7,9,1994,4,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
"18465",21738,8,18,1994,4,"DM","F",36,56,"Dipodomys","merriami","Rodent","Control"
"18466",21797,9,7,1994,4,"DM","F",36,28,"Dipodomys","merriami","Rodent","Control"
"18467",21844,10,13,1994,4,"DM","F",37,37,"Dipodomys","merriami","Rodent","Control"
"18468",21846,10,13,1994,4,"DM","F",22,14,"Dipodomys","merriami","Rodent","Control"
"18469",21854,10,13,1994,4,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"18470",21866,10,13,1994,4,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
"18471",21917,11,2,1994,4,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"18472",21922,11,2,1994,4,"DM","F",36,36,"Dipodomys","merriami","Rodent","Control"
"18473",21969,12,5,1994,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"18474",21988,12,5,1994,4,"DM","F",36,38,"Dipodomys","merriami","Rodent","Control"
"18475",22018,1,12,1995,4,"DM","F",36,39,"Dipodomys","merriami","Rodent","Control"
"18476",22021,1,12,1995,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18477",22078,2,5,1995,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"18478",22084,2,5,1995,4,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"18479",22094,2,5,1995,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"18480",22102,2,5,1995,4,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"18481",22135,3,5,1995,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"18482",22143,3,5,1995,4,"DM","F",38,45,"Dipodomys","merriami","Rodent","Control"
"18483",22146,3,5,1995,4,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"18484",22160,3,5,1995,4,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"18485",22201,4,2,1995,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"18486",22206,4,2,1995,4,"DM","M",37,31,"Dipodomys","merriami","Rodent","Control"
"18487",22209,4,2,1995,4,"DM","M",37,30,"Dipodomys","merriami","Rodent","Control"
"18488",22217,4,2,1995,4,"DM","F",37,51,"Dipodomys","merriami","Rodent","Control"
"18489",22263,4,30,1995,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18490",22271,4,30,1995,4,"DM","F",48,47,"Dipodomys","merriami","Rodent","Control"
"18491",22290,4,30,1995,4,"DM","M",38,42,"Dipodomys","merriami","Rodent","Control"
"18492",22324,6,8,1995,4,"DM","M",35,30,"Dipodomys","merriami","Rodent","Control"
"18493",22328,6,8,1995,4,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
"18494",22333,6,8,1995,4,"DM","F",35,25,"Dipodomys","merriami","Rodent","Control"
"18495",22341,6,8,1995,4,"DM","F",36,51,"Dipodomys","merriami","Rodent","Control"
"18496",22344,6,8,1995,4,"DM","F",36,13,"Dipodomys","merriami","Rodent","Control"
"18497",22346,6,8,1995,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"18498",22350,6,8,1995,4,"DM","M",38,49,"Dipodomys","merriami","Rodent","Control"
"18499",22355,6,8,1995,4,"DM","F",34,35,"Dipodomys","merriami","Rodent","Control"
"18500",22398,6,28,1995,4,"DM","M",37,36,"Dipodomys","merriami","Rodent","Control"
"18501",22406,6,28,1995,4,"DM","F",38,46,"Dipodomys","merriami","Rodent","Control"
"18502",22411,6,28,1995,4,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"18503",22429,6,28,1995,4,"DM","F",35,40,"Dipodomys","merriami","Rodent","Control"
"18504",22490,7,21,1995,4,"DM","M",38,43,"Dipodomys","merriami","Rodent","Control"
"18505",22501,7,21,1995,4,"DM","F",36,57,"Dipodomys","merriami","Rodent","Control"
"18506",22522,7,21,1995,4,"DM","F",34,34,"Dipodomys","merriami","Rodent","Control"
"18507",22610,8,27,1995,4,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"18508",22628,8,27,1995,4,"DM","M",39,50,"Dipodomys","merriami","Rodent","Control"
"18509",22634,8,27,1995,4,"DM","F",36,49,"Dipodomys","merriami","Rodent","Control"
"18510",22747,9,24,1995,4,"DM","M",34,51,"Dipodomys","merriami","Rodent","Control"
"18511",22797,9,24,1995,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18512",22808,9,24,1995,4,"DM","F",34,49,"Dipodomys","merriami","Rodent","Control"
"18513",22932,10,29,1995,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"18514",22951,10,29,1995,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18515",22960,10,29,1995,4,"DM","F",36,34,"Dipodomys","merriami","Rodent","Control"
"18516",22972,10,29,1995,4,"DM","F",37,53,"Dipodomys","merriami","Rodent","Control"
"18517",22977,10,29,1995,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"18518",23061,12,3,1995,4,"DM","M",38,53,"Dipodomys","merriami","Rodent","Control"
"18519",23067,12,3,1995,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18520",23097,12,3,1995,4,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
"18521",23109,12,3,1995,4,"DM","F",38,63,"Dipodomys","merriami","Rodent","Control"
"18522",23112,12,3,1995,4,"DM","F",39,53,"Dipodomys","merriami","Rodent","Control"
"18523",23183,12,22,1995,4,"DM","F",37,52,"Dipodomys","merriami","Rodent","Control"
"18524",23190,12,22,1995,4,"DM","M",40,50,"Dipodomys","merriami","Rodent","Control"
"18525",23194,12,22,1995,4,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"18526",23201,12,22,1995,4,"DM","M",35,43,"Dipodomys","merriami","Rodent","Control"
"18527",23281,1,28,1996,4,"DM","M",37,55,"Dipodomys","merriami","Rodent","Control"
"18528",23295,1,28,1996,4,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"18529",23300,1,28,1996,4,"DM","F",36,52,"Dipodomys","merriami","Rodent","Control"
"18530",23302,1,28,1996,4,"DM","M",38,54,"Dipodomys","merriami","Rodent","Control"
"18531",23303,1,28,1996,4,"DM","M",37,36,"Dipodomys","merriami","Rodent","Control"
"18532",23310,1,28,1996,4,"DM","F",38,62,"Dipodomys","merriami","Rodent","Control"
"18533",23424,2,25,1996,4,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
"18534",23427,2,25,1996,4,"DM","F",38,49,"Dipodomys","merriami","Rodent","Control"
"18535",23443,2,25,1996,4,"DM","M",38,42,"Dipodomys","merriami","Rodent","Control"
"18536",23449,2,25,1996,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18537",23454,2,25,1996,4,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"18538",23749,4,15,1996,4,"DM","F",37,49,"Dipodomys","merriami","Rodent","Control"
"18539",23759,4,15,1996,4,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"18540",23771,4,15,1996,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"18541",23779,4,15,1996,4,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
